objectid,identifier,notes,orderid,title,description,creator,location,date,dateCreated:start,dateCreated:end,type,content_type,format,subject,subject#0,subject#1,subject#2,subject#3,subject#4,subject#5,filename,customtext:LCHSObjectID,rights,location:placename/en2,display_template,object_location,image_small,image_thumb
01-06-542,01-06-542,,,"Library's staffer, Cindy Mead","Moscow Public staff office, Cindy Mead, operations and automation supervisor Donors:",,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-542.jpg,01-06-542,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-542.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-542_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-542_th.jpg
01-06-543,01-06-543,,,Library volunteer Mel Jackson,"Moscow Public Library volunteer, Mel Jackson, on his 85th birthday, with Adult Services Librarian, Chris Sokol Donors:",,"Moscow, ID",2000-09,"Sept, 2000",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-543.jpg,01-06-543,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-543.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-543_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-543_th.jpg
01-06-544,01-06-544,,,Library's Used book donations,Moscow Public Library : used book donations Donors:,,"Moscow, ID",2000-05,"May, 2000",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-544.jpg,01-06-544,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-544.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-544_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-544_th.jpg
01-06-545,01-06-545,,,Library's Anne Cheadle,"Moscow Public Library : Anne Cheadle, circulation supervisor Donors:",,"Moscow, ID",2000-05,"May, 2000",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-545.jpg,01-06-545,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-545.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-545_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-545_th.jpg
01-06-546,01-06-546,,,Library's Storytime,Moscow Public Library's Storytime Donors:,,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-546.jpg,01-06-546,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-546.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-546_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-546_th.jpg
01-06-547,01-06-547,,,Library's Lori Keenan,"Moscow Public Library: Lori Keenan, retired Latah County Library District Director Donors:",,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-547.jpg,01-06-547,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-547.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-547_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-547_th.jpg
01-06-548,01-06-548,,,Library's interior,"Moscow Public Library interior , children's section Donors:",,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-548.jpg,01-06-548,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-548.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-548_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-548_th.jpg
01-06-549,01-06-549,,,Library's interior,Study group for new Moscow Library at first meeting Donors:,,"Moscow, ID",1970-09,"September, 1970",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-549.jpg,01-06-549,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-549.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-549_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-549_th.jpg
01-06-550,01-06-550,,,Library's circulation desk,Moscow Public Library circulation desk Donors:,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-550.jpg,01-06-550,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-550.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-550_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-550_th.jpg
01-06-551,01-06-551,,,Library's Marian Neff,"Moscow Public Library : Marian Neff, part time shelver, full time law student Donors:",,"Moscow, ID",2000-05,"May, 2000",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-551.jpg,01-06-551,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-551.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-551_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-551_th.jpg
01-06-552,01-06-552,,,LCL bookmobile chassis,Latah County Library : bookmobile chassis Donors: Note: Gary Strong (LCHS member) drove bookmobile 1965-1966 -- as told to Dulce Kersting by Mr. Strong,,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-552.jpg,01-06-552,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-552.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-552_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-552_th.jpg
01-06-553,01-06-553,,,LCFL Bookmobile,"Latah County Free Library Bookmobile (the first bookmobile): Frank Hart of Hart Motors, who built the body, stands in the entrance Donors: Note: Gary Strong (LCHS member) drove bookmobile 1965-1966 -- as told to Dulce Kersting by Mr. Strong",,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-553.jpg,01-06-553,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-553.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-553_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-553_th.jpg
01-06-554,01-06-554,,,LCFL Bookmobile & Frank Hart,"Moscow Latah County Library System Bookmobile (the second bookmobile): Frank Hart of Hart Motors, who built the body, standing near the truck Donors:",,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-554.jpg,01-06-554,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-554.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-554_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-554_th.jpg
01-06-555,01-06-555,,,LCFL Bookmobile & Frank Hart,"Moscow Latah County Library System Bookmobile (the second bookmobile): body being built at Hart Motors, Moscow Donors:",,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-555.jpg,01-06-555,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-555.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-555_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-555_th.jpg
01-06-556,01-06-556,,,LCFL Bookmobile,Latah County Free Library Bookmobile (the first bookmobile): Donors:,,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-556.jpg,01-06-556,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-556.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-556_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-556_th.jpg
01-06-557,01-06-557,,,LCL Bookmobile,Moscow Latah County Library System Bookmobile (the second bookmobile): Donors:,,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-557.jpg,01-06-557,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-557.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-557_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-557_th.jpg
01-06-558,01-06-558,,,LCL Bookmobile interior,Moscow Latah County Library System Bookmobile (the first bookmobile): view in through the front windshield Donors:,,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-558.jpg,01-06-558,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-558.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-558_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-558_th.jpg
01-06-559,01-06-559,,,LCL Bookmobile at the Moscow Library,Moscow Latah County Library System Bookmobile (second bookmobile): parked in the Moscow Library driveway.,,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-559.jpg,01-06-559,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-559.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-559_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-559_th.jpg
01-06-560,01-06-560,,,LCL Bookmobile at the Moscow Library,Moscow Latah County Library System Bookmobile (second bookmobile): parked in the Moscow Library driveway.,,"Moscow, ID",1970,1970,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-560.jpg,01-06-560,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-560.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-560_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-560_th.jpg
01-06-562,01-06-562,,,Moscow Public Library,"newly constructed Moscow Public Library, a Carnegie library (not landscaped)",,"Moscow, ID",1905,c1905-06,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-562.jpg,01-06-562,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-562.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-562_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-562_th.jpg
01-06-563,01-06-563,,,Moscow Public Library,"Moscow Public Library, a Carnegie library",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-563.jpg,01-06-563,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-563.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-563_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-563_th.jpg
01-06-564,01-06-564,,,Moscow Public Library,"Moscow Public Library, a Carnegie library",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-564.jpg,01-06-564,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-564.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-564_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-564_th.jpg
01-06-565,01-06-565,,,Moscow Public Library,"Moscow Public Library, a Carnegie library",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-565.jpg,01-06-565,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-565.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-565_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-565_th.jpg
01-06-566,01-06-566,,,Moscow Public Library,"Moscow Public Library, a Carnegie library - front entrance",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-566.jpg,01-06-566,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-566.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-566_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-566_th.jpg
01-06-567,01-06-567,,,"Moscow Public Library, a Carnegie Library","postcard captioned ""Carnegie Library, Moscow, Idaho""",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-567.jpg,01-06-567,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-567.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-567_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-567_th.jpg
01-06-568,01-06-568,,,"Moscow Public Library, a Carnegie Library",Moscow Public Library,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-568.jpg,01-06-568,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-568.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-568_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-568_th.jpg
01-06-569,01-06-569,,,"Moscow Public Library, a Carnegie Library","Moscow Public Library, newly built Carnegie Library",,"Moscow, ID",1908,c 1908,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-569.jpg,01-06-569,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-569.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-569_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-569_th.jpg
01-06-570,01-06-570,,,Latah County Library staff,"Latah County Library District staff: (left to right) Sandy Taylor, Branch Supervisor, Troy John Pool, Automotive Co-ordinator, Moscow Cindy Meads, Operations Supervisor, Moscow Connie Anderson, Chalker, Operations, Moscow Sue Hotinger, Bovill & Deary Supervisor",,"Moscow, ID",1998,c 1998,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-570.jpg,01-06-570,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-570.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-570_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-570_th.jpg
01-06-571,01-06-571,,,Storytime at Moscow Public Library,"Storytime at Moscow Public Library with Sally Perrine, Library Assistant",,"Moscow, ID",2001,2001,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-571.jpg,01-06-571,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-571.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-571_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-571_th.jpg
01-06-572,01-06-572,,,Latah County Library staff,"Latah County Library District staff: (left to right) Sheila Guernsey, Technical Services, Moscow Julie Monroe, Technical Services, Moscow June Falk, Circulation, Moscow Mildred Hoskins, Circulation, Moscow Betsy Bybell, Branch Supervisor, Moscow",,"Moscow, ID",1998,c 1998,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-572.jpg,01-06-572,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-572.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-572_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-572_th.jpg
01-06-573,01-06-573,,,Latah County Library staff,"Latah County Library District staff: (left to right) Jan Wells, Branch Supervisor, Juliaetta Don Croker, Automotive Co-ordinator & Circulation, Moscow Jennifer Cromer, Circulation, Moscow Sandy Taylor John Pool",,"Moscow, ID",1998,c 1998,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-573.jpg,01-06-573,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-573.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-573_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-573_th.jpg
01-06-574,01-06-574,,,Historic photo display at Moscow Public Library,"Moscow Public Library historic photo display captioned ""Still Reading After All These Years"" and woman holding sign ""Announcing the Library Com Cat""",,"Moscow, ID",1987-09,Sep-87,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-574.jpg,01-06-574,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-574.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-574_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-574_th.jpg
01-06-575,01-06-575,,,Moscow Public Library,Moscow Public Library,,"Moscow, ID",1983,1983,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-575.jpg,01-06-575,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-575.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-575_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-575_th.jpg
01-06-576,01-06-576,,,Moscow Public Library's new addition,Moscow Public Library's new addition,,"Moscow, ID",1983,1983,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-576.jpg,01-06-576,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-576.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-576_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-576_th.jpg
01-06-577,01-06-577,,,Presbyterian Church after remodeling,Presbyterian Church front after 1914 remodeling with congregation posed in front (from Presbyterian Church collection),,"Moscow, ID",1914-04-26,4/26/1914,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-577.jpg,01-06-577,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-577.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-577_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-577_th.jpg
01-06-578,01-06-578,,,old Moscow Post Office,old Moscow Post Office,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Post Office; Idaho,Moscow Public Buildings,Post Office,,Idaho,,,01-06-578.jpg,01-06-578,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-578.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-578_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-578_th.jpg
01-06-580,01-06-580,,,Hospital,Hospital Donor: G. Del Valle,,"Moscow, ID",1930-01-24,1/24/1930,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Hospital; Idaho,Moscow Public Buildings,Hospital,,Idaho,,,01-06-580.jpg,01-06-580,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-580.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-580_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-580_th.jpg
01-06-581,01-06-581,,,"Pinegrove School children, 1918","Pinegrove school children (school was later renamed Mountain View School) Left to right: top row: Clarence Stephenson, Laurence Bingman, Robert Bingman, Helena Bateman 2nd row down: Effie Crosier, Leona Bateman, Willie Bingman, Katherine Humphrey, Harold Thoresen, Georgia Showalter, Pearl Tooley, Edith Stephenson, Edyth Nelson 3rd row down: Winifred Bateman, Violet Smith, Robert Nelson, Rhoda Bateman, Lloyd Fluger?, Blanche Stephenson, Laura Fluger 2nd row: Alice Barthles, Robert Bateman, Leota Purdy, Winifred Bingman Front: Luella Crosier, Leonard Showlater",,"Moscow, ID",1918,c 1918,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-581.jpg,01-06-581,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-581.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-581_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-581_th.jpg
01-06-582,01-06-582,,,McConnell Mansion,McConnell Mansion from the southwest corner at 2nd and Adams Sts.,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Museums; Idaho,Moscow Public Buildings,Museums,,Idaho,,,01-06-582.jpg,01-06-582,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-582.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-582_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-582_th.jpg
